id	filename	md5	size	state
5c795b05-a592-467e-8a0c-808a19dfd01b	5c795b05-a592-467e-8a0c-808a19dfd01b/6b3ff764-5dff-4fe7-bbcc-8bb747aaeaa4.wxs.aliquot_ensemble_masked.maf.gz	5b151020803a9b83c5477dbf98ac025c	16273	validated
5c99e6d5-b844-468b-a0dc-f10b6d4b10bf	5c99e6d5-b844-468b-a0dc-f10b6d4b10bf/f810214a-c2a7-4389-a054-3c98e34e5188.wxs.aliquot_ensemble_masked.maf.gz	60e7665f04f5524d0361c272c108d391	61901	validated
5cb399b9-5999-4a8f-8160-879db9799a61	5cb399b9-5999-4a8f-8160-879db9799a61/89da8553-a348-4bd1-b595-71e0fed47658.wxs.aliquot_ensemble_masked.maf.gz	4296955a72bbf742b673f2504b2e1fb6	88914	validated
5cd3853e-b309-4441-82ab-48d304339b32	5cd3853e-b309-4441-82ab-48d304339b32/b5efe519-634c-4848-b608-8e129fe744bf.wxs.aliquot_ensemble_masked.maf.gz	c175d8a88b68a2d085f31e9076d3a04f	40922	validated
5e193467-29a3-42ac-a3e1-9bb57bb2ef1c	5e193467-29a3-42ac-a3e1-9bb57bb2ef1c/8dac91e0-d14c-45d5-96f6-e7c21e60d8ff.wxs.aliquot_ensemble_masked.maf.gz	af6686d0b5e542090155ac69388d2258	52909	validated
5e97cd18-fb0b-4ff1-8698-77c18aa76447	5e97cd18-fb0b-4ff1-8698-77c18aa76447/d4de9892-08b8-4b9c-af19-6219578708c0.wxs.aliquot_ensemble_masked.maf.gz	2a5abd891378e0201f59b0b13e6d3843	87838	validated
5ed0d3ee-d9fe-417b-aa52-3969a8bdd07c	5ed0d3ee-d9fe-417b-aa52-3969a8bdd07c/c54087de-c4df-4f08-8f5e-a2d244b96123.wxs.aliquot_ensemble_masked.maf.gz	3d82d0c8089f3ebca274f2636450da1f	36050	validated
5f02c8e4-9039-4218-9acd-67005bcbeee3	5f02c8e4-9039-4218-9acd-67005bcbeee3/6e73081d-21df-4627-b03b-17e34081da4d.wxs.aliquot_ensemble_masked.maf.gz	0ac3414112b58c04a26e4a204d20c4a2	50682	validated
5f4bec80-fb9e-4842-80f1-5659910168ad	5f4bec80-fb9e-4842-80f1-5659910168ad/e2944100-5312-4680-9da5-75c890db52d8.wxs.aliquot_ensemble_masked.maf.gz	4a984873ff15e25a04f8817efe7b7c17	172140	validated
606ce2b9-db41-42f1-8db0-e78434833594	606ce2b9-db41-42f1-8db0-e78434833594/60c996ee-e718-4de5-acd9-2b03eb3dbb7f.wxs.aliquot_ensemble_masked.maf.gz	4996091337beb114171c63c5bc3f0f61	13965	validated
61100351-1752-4b23-9a99-be2fdd7fc20a	61100351-1752-4b23-9a99-be2fdd7fc20a/990598c7-884d-4aa9-a933-9e544170bc46.wxs.aliquot_ensemble_masked.maf.gz	802be5631cd751ca906f543a3db0c109	18246	validated
614c57cc-80c7-403b-85a0-3cff15109bd4	614c57cc-80c7-403b-85a0-3cff15109bd4/ee7a9e0e-0171-42c5-9903-0c2d5d3619ae.wxs.aliquot_ensemble_masked.maf.gz	f3931b765f2dc21052f5e6a901ddb567	74367	validated
61c02641-fd36-44d7-aed6-23896b0eafb1	61c02641-fd36-44d7-aed6-23896b0eafb1/ce8889d7-1f5a-43e3-a017-8e749fd5f29b.wxs.aliquot_ensemble_masked.maf.gz	b3c5395b1f8b57e0d1a9ae5c9c81d468	41953	validated
624871e3-c1fe-41b9-adf4-d935139aca12	624871e3-c1fe-41b9-adf4-d935139aca12/9d2264e8-6cae-41e4-915e-a9c96a50a6fd.wxs.aliquot_ensemble_masked.maf.gz	9e5f1deaa0bc999a79d7d917fe10941a	220765	validated
63577794-f792-4ba7-8109-4fe8c24dfc5a	63577794-f792-4ba7-8109-4fe8c24dfc5a/93566367-7b8e-4e07-9836-afdd3f31f06a.wxs.aliquot_ensemble_masked.maf.gz	13287b27a29b9b216a4bb9cec46abfeb	23274	validated
63e1b9ff-5419-4794-b832-084af1a336bf	63e1b9ff-5419-4794-b832-084af1a336bf/4b15ccd6-9209-41af-af94-ed9f295e51e6.wxs.aliquot_ensemble_masked.maf.gz	171fe66085fe0a9d92b5a1741ed58cec	277556	validated
6412df2e-110b-49b3-8b08-9ce8426c5cdb	6412df2e-110b-49b3-8b08-9ce8426c5cdb/badf529f-510a-4f94-a8e7-35b39b79f1fe.wxs.aliquot_ensemble_masked.maf.gz	22ad199dd60d01fd0081b4c282154698	22026	validated
646298de-8bb4-41e5-8c37-b6e27fb05632	646298de-8bb4-41e5-8c37-b6e27fb05632/714641d5-c06a-4168-872e-fb1c547aa167.wxs.aliquot_ensemble_masked.maf.gz	6b13741f49af46c72e58e51f8509e868	25967	validated
646fd53c-5a78-4dee-9057-b4e769edfe55	646fd53c-5a78-4dee-9057-b4e769edfe55/1678aa0a-3cc5-459f-9179-da40e0f0f3f6.wxs.aliquot_ensemble_masked.maf.gz	d7d314e256c6ad0c51d869a5bcca9143	284598	validated
647f2a63-9925-4f31-871a-b4b405341c98	647f2a63-9925-4f31-871a-b4b405341c98/eef6fd54-164b-47f0-bf5f-214afb9bc3d5.wxs.aliquot_ensemble_masked.maf.gz	29973b7c8aaf8a090ecf1a24c9b451d7	73221	validated
6570617b-d379-4f57-93ff-8166d2b774d9	6570617b-d379-4f57-93ff-8166d2b774d9/7b2576b9-2a41-4905-a79f-319267bc6a5d.wxs.aliquot_ensemble_masked.maf.gz	eb02d8a3c02435c2f3bacc875fa230f6	14597	validated
6575628f-3886-4805-b3d7-f1d9fac25e87	6575628f-3886-4805-b3d7-f1d9fac25e87/556794b3-5a16-4055-ac4d-ce227276a499.wxs.aliquot_ensemble_masked.maf.gz	0d6855bce69e5e2b3d4b6636a7fe1ad4	122583	validated
65784b35-3eef-4809-8ca2-d8bc5c9f8e11	65784b35-3eef-4809-8ca2-d8bc5c9f8e11/75081e22-cdeb-4814-9da1-3d8b84f80ccf.wxs.aliquot_ensemble_masked.maf.gz	12463f35a3433465164c5ada7a93f246	455763	validated
65c5011a-932f-471b-b550-f9ef5901487b	65c5011a-932f-471b-b550-f9ef5901487b/5be56dec-4163-4f2b-87f0-09e1134941f9.wxs.aliquot_ensemble_masked.maf.gz	5e23e8a6b983ee14c90edf91af7e3730	24002	validated
66972397-b2e2-4c8b-9a83-78e83ecc619a	66972397-b2e2-4c8b-9a83-78e83ecc619a/885f7bf5-64d8-4ca2-a27a-790f5090dd03.wxs.aliquot_ensemble_masked.maf.gz	9e54b6b69668be7e71440898514ead5e	29746	validated
66a05a08-cec6-459d-83ab-33e67e90b3bf	66a05a08-cec6-459d-83ab-33e67e90b3bf/72452975-60de-419f-8008-89ccced4037a.wxs.aliquot_ensemble_masked.maf.gz	4ff3a6f87cf58498f771e1c1388fe520	97810	validated
67c5018d-e334-4093-a7f8-1ee7ce52273f	67c5018d-e334-4093-a7f8-1ee7ce52273f/51df3c69-257b-4db7-84da-acdf17608fca.wxs.aliquot_ensemble_masked.maf.gz	f8f2bf6e63be61a90fff04bad0f431a6	18969	validated
67e6542e-f550-4d3b-b7b0-e5ce8ecdb955	67e6542e-f550-4d3b-b7b0-e5ce8ecdb955/e8523d5b-c498-4d5a-8d9a-1997f22b3d84.wxs.aliquot_ensemble_masked.maf.gz	57915430b470c28e9798aabe693c07ff	152778	validated
68078799-07fe-4a94-b343-ecaed95ce1cb	68078799-07fe-4a94-b343-ecaed95ce1cb/1709d08e-a65a-426e-aef1-5d7e63783820.wxs.aliquot_ensemble_masked.maf.gz	243cbfc06e296ca736b5f700180d3e54	131987	validated
6825f7a6-eaa4-4abd-8917-3b180ca67e60	6825f7a6-eaa4-4abd-8917-3b180ca67e60/25cb7598-5f9a-4a58-826e-f071788b2d34.wxs.aliquot_ensemble_masked.maf.gz	fcf661411d55c8b936982c126f73bf4b	54201	validated
687136a2-11fe-46a2-9f3f-e02c0e8f92cc	687136a2-11fe-46a2-9f3f-e02c0e8f92cc/0157db5e-5f14-44d0-8227-6b91b2094ab1.wxs.aliquot_ensemble_masked.maf.gz	ec94d4856405fd5fff6765d292d26cb2	89801	validated
687de883-3c4c-415c-81e4-17d818091c88	687de883-3c4c-415c-81e4-17d818091c88/5a226e3b-7b64-4082-805d-4021562973cc.wxs.aliquot_ensemble_masked.maf.gz	4d96e07a258d11d4c666b6d483f63fff	20525	validated
6966455f-cc12-41e1-8250-c5401a998ccd	6966455f-cc12-41e1-8250-c5401a998ccd/d8319133-9021-460c-a712-e41ffe8575b5.wxs.aliquot_ensemble_masked.maf.gz	7641643cb3dae5355e3ad7dc5b38a746	45047	validated
69bca0ed-3795-45a0-a108-f396d6e46c67	69bca0ed-3795-45a0-a108-f396d6e46c67/59c04727-8ae0-4717-bb1d-d91aed7d8980.wxs.aliquot_ensemble_masked.maf.gz	aa002dba28edd27f807c0c744dd88697	31415	validated
69e32c0a-bf14-4394-93ea-c6a3d1bb7151	69e32c0a-bf14-4394-93ea-c6a3d1bb7151/28541975-4b50-47bb-985b-3e0b3777e8b5.wxs.aliquot_ensemble_masked.maf.gz	ab444e1b197e262ba19dab0e8fdc2594	126003	validated
6a2a748a-08cd-4f5c-acb9-bcaf497e5fd1	6a2a748a-08cd-4f5c-acb9-bcaf497e5fd1/26078768-3063-49d5-be0e-ff118f16c3f7.wxs.aliquot_ensemble_masked.maf.gz	e889049b85ee2a3a08cc689900321ebf	176866	validated
6a661520-f306-4a36-8824-e404163ce50e	6a661520-f306-4a36-8824-e404163ce50e/c2dcacf6-afb5-492f-991f-d85425d9b6e6.wxs.aliquot_ensemble_masked.maf.gz	ba4931aa5107e53162f5cd759d276710	290485	validated
6b2b64e1-3890-4d84-a7dc-befb4e70fbd1	6b2b64e1-3890-4d84-a7dc-befb4e70fbd1/d882b22a-cf7b-4848-ad8a-faf95dc3673d.wxs.aliquot_ensemble_masked.maf.gz	00c54de6ff06e6042b18c4282f8c2210	43029	validated
6b45eb3c-0aae-4270-a5cf-c9d499917ac2	6b45eb3c-0aae-4270-a5cf-c9d499917ac2/89f8863c-c546-45fc-9a2d-c1dbf2ab7960.wxs.aliquot_ensemble_masked.maf.gz	eb068f394622e3d3ffc1470cc5a80d71	269985	validated
6bb58071-179e-450d-be5c-cfd60a227a2b	6bb58071-179e-450d-be5c-cfd60a227a2b/49a4af68-7a55-41ec-9d2c-337e2986cda7.wxs.aliquot_ensemble_masked.maf.gz	095eeef91ebc0b5d49ce54be36fa8b93	68781	validated
6bded0cd-3b14-430b-a4c8-807d85b1085f	6bded0cd-3b14-430b-a4c8-807d85b1085f/a1cd459a-ec13-4324-957f-6481fae29786.wxs.aliquot_ensemble_masked.maf.gz	7613828642d1748a5a878ded5d4ab0c0	65813	validated
6be49184-847a-41ed-99b3-d477a24b03d1	6be49184-847a-41ed-99b3-d477a24b03d1/fa89ca75-2990-4e09-a7f0-4aca17730623.wxs.aliquot_ensemble_masked.maf.gz	7409e934662560330ee44946a06934a3	26866	validated
6ed88168-eb2b-4ebb-9d2a-052683851d39	6ed88168-eb2b-4ebb-9d2a-052683851d39/30d73883-9742-4391-9be6-1e4b37fe6017.wxs.aliquot_ensemble_masked.maf.gz	a8b6ba4fe096ed62a32bffd6bb7d4bd8	83615	validated
6f7deba1-46b7-4da9-9722-cde3509f03da	6f7deba1-46b7-4da9-9722-cde3509f03da/8db3133e-b58a-45f0-bbdd-b18f99e0b2e4.wxs.aliquot_ensemble_masked.maf.gz	4c82944e15516df416b954b0e0dca51c	112200	validated
702ef7ef-c938-4c83-a9e7-bf20d6fa8980	702ef7ef-c938-4c83-a9e7-bf20d6fa8980/47dfe585-dbbb-4177-937d-b850619ac236.wxs.aliquot_ensemble_masked.maf.gz	0bfb093d17ba9764dc18f7286179b64a	39251	validated
716480ca-f68a-4aa7-b145-893fa34ca17f	716480ca-f68a-4aa7-b145-893fa34ca17f/e59f2968-06e3-466e-b642-7e0abcf37de4.wxs.aliquot_ensemble_masked.maf.gz	d7fd17b9e17c69d4ac14fb7eaa895016	58580	validated
7171232f-41b8-4eb5-b38b-df358994d8c6	7171232f-41b8-4eb5-b38b-df358994d8c6/be9634e4-0120-40d5-9180-dc4acfe81239.wxs.aliquot_ensemble_masked.maf.gz	728ba8f740720255769c1cbee3dd4dbe	43754	validated
719776df-ad59-4509-9c9e-70d24aabc6d7	719776df-ad59-4509-9c9e-70d24aabc6d7/fb281d5a-b09c-4281-a030-ae82bc73e8cc.wxs.aliquot_ensemble_masked.maf.gz	5e2b8e2a53ec686ad861fd19589651cd	81929	validated
71a98291-4aaa-4e22-9164-a9910005a1b1	71a98291-4aaa-4e22-9164-a9910005a1b1/cbdaf1d8-64d1-492d-959d-c4e71c405025.wxs.aliquot_ensemble_masked.maf.gz	2926602476d8157e2609e76a9ec3f8e0	151742	validated
71e072c3-b2bc-45d4-b6f2-0e3ca51c0f7d	71e072c3-b2bc-45d4-b6f2-0e3ca51c0f7d/2eddf43b-a6f1-4053-aa6b-f24d90d664c9.wxs.aliquot_ensemble_masked.maf.gz	c7d874763ba6e44cc43f0cf09d42c5a8	33145	validated
72129dc3-2fbb-4096-be51-066d51b07da1	72129dc3-2fbb-4096-be51-066d51b07da1/b5a8439d-af36-4689-ac53-f7fb977cde74.wxs.aliquot_ensemble_masked.maf.gz	290b67cb5e73022bffd9b1f7b4a9653a	61840	validated
7284a7bc-2136-432b-a42c-518452f104ca	7284a7bc-2136-432b-a42c-518452f104ca/87ec1d4d-0543-4e8c-9915-11726ca22488.wxs.aliquot_ensemble_masked.maf.gz	f4b606efe6c0c76b434d6013d51533b2	125478	validated
738d1640-e698-40cb-8199-26f293a32110	738d1640-e698-40cb-8199-26f293a32110/701d650f-2cc4-486e-8391-9669f8214aeb.wxs.aliquot_ensemble_masked.maf.gz	a36f32cd70a0d83ed6169111909b67fa	10952	validated
752aa00d-7487-4fdd-a842-d393686fffb8	752aa00d-7487-4fdd-a842-d393686fffb8/01744270-bc50-4ce1-bdf6-56fecf6fddbb.wxs.aliquot_ensemble_masked.maf.gz	088567578fb6f41a4d396bef2964afc9	27526	validated
75581772-82c3-404b-a956-cf69436d40d2	75581772-82c3-404b-a956-cf69436d40d2/ed6d1a56-d039-4caa-a098-13f513399de8.wxs.aliquot_ensemble_masked.maf.gz	81d88c355e82fb9440a71481ca8fc3f9	4620	validated
759e7136-4712-44e1-a348-0e110440ec80	759e7136-4712-44e1-a348-0e110440ec80/30b0caf8-4664-4dd1-bc87-de043d7d4528.wxs.aliquot_ensemble_masked.maf.gz	ff4c22349e47037cd8d08dc590b2f66c	14705	validated
76f7d469-3d7c-42d1-ad42-5079fd205b35	76f7d469-3d7c-42d1-ad42-5079fd205b35/4f0189a8-cdd9-4675-8ec2-bbe4205b4924.wxs.aliquot_ensemble_masked.maf.gz	a0569afc4c5119b0c5f37651104fce69	24652	validated
78903ad7-279c-42c7-b6fe-23042bbde0ac	78903ad7-279c-42c7-b6fe-23042bbde0ac/f369c4fa-db3f-414c-b025-e8ae9f4bbdf3.wxs.aliquot_ensemble_masked.maf.gz	87f18383b4ff327fddf69bef844e1b36	15589	validated
78b15852-de7e-447d-8007-40c1834bc005	78b15852-de7e-447d-8007-40c1834bc005/9fe9c29c-9534-4a33-96f8-50ab1840571c.wxs.aliquot_ensemble_masked.maf.gz	084b49503a70b90cb1670ba454738e04	20866	validated
790c4487-67f2-415e-8fe9-2f0877aa4382	790c4487-67f2-415e-8fe9-2f0877aa4382/dcc5ce7c-96fe-491e-8753-cba9a725feb0.wxs.aliquot_ensemble_masked.maf.gz	7762ad282f990b7a172bd0fb21d22f05	113419	validated
794fef63-1e9b-42a3-a1e7-f2417ebda789	794fef63-1e9b-42a3-a1e7-f2417ebda789/10ef67fc-b076-4fed-9bc0-f0e1ca14bb1f.wxs.aliquot_ensemble_masked.maf.gz	ced20645a4e717e2f6ebd2c55279b573	50563	validated
79e6abbb-cc62-4dc9-aa56-84892e989f95	79e6abbb-cc62-4dc9-aa56-84892e989f95/0fdc8b88-83da-4d80-89a8-99a46e57de89.wxs.aliquot_ensemble_masked.maf.gz	6571f2255c1b18ddf2aab858d35184d8	72916	validated
7c20277d-6030-4b49-bce6-82a8086f507e	7c20277d-6030-4b49-bce6-82a8086f507e/df80d51f-7de0-407d-914c-6af85622e7bd.wxs.aliquot_ensemble_masked.maf.gz	c80a3d2e3175c54a4c956639a75f5680	230220	validated
7c3b984c-c94c-4cb7-8d06-80a6b3fbdb95	7c3b984c-c94c-4cb7-8d06-80a6b3fbdb95/ef8ba527-6f5e-4570-a1cf-187b1ef7b7c0.wxs.aliquot_ensemble_masked.maf.gz	8c3715ed486aa00b1f8f39ae09307b65	18991	validated
7c75e1bf-c116-47ae-9983-dc496000d63c	7c75e1bf-c116-47ae-9983-dc496000d63c/5e79b075-e07f-4a3f-8c76-dc0606d8db61.wxs.aliquot_ensemble_masked.maf.gz	b4959028afba4c88efedb1e3ee379566	124012	validated
7c9cae91-7f6d-443b-903b-1c6c2b5676a1	7c9cae91-7f6d-443b-903b-1c6c2b5676a1/a0b831c5-87a8-4206-b2f9-f1f7d29f4ac4.wxs.aliquot_ensemble_masked.maf.gz	3a069a8bbf63ff6967fbe1539f6ae6a3	77504	validated
7ce02f00-85da-4e03-9b63-73c5fbfc4784	7ce02f00-85da-4e03-9b63-73c5fbfc4784/12af0202-cc4a-4966-a0a9-46d6140a0d65.wxs.aliquot_ensemble_masked.maf.gz	a3c8f8f4db9c83c881dbeb42580086d7	41810	validated
7d07c390-e151-43e0-a422-2bf0c3bae898	7d07c390-e151-43e0-a422-2bf0c3bae898/4223bbe1-b48f-4fe9-8316-b7c0c3afccc8.wxs.aliquot_ensemble_masked.maf.gz	6b9da2c2fb0ef46f985d6e8bf42140f1	80501	validated
7d7b018f-298d-477e-ae89-02a712c7d3c0	7d7b018f-298d-477e-ae89-02a712c7d3c0/17a20998-5bf0-4f03-a77c-20174ca0d60b.wxs.aliquot_ensemble_masked.maf.gz	e1a21e504ffcdf819967c1de0e4fe0a7	273906	validated
7d960cbc-e375-487b-858d-c8642ce830f6	7d960cbc-e375-487b-858d-c8642ce830f6/7d527991-78cf-4566-b109-9853fc3eea47.wxs.aliquot_ensemble_masked.maf.gz	bfb9dc678951a7297d258eb5136a24dc	14914	validated
7db14a6f-c797-4a0f-bc23-ce89b98036ba	7db14a6f-c797-4a0f-bc23-ce89b98036ba/f12667c4-385f-42dc-94c3-0c33fcb6a860.wxs.aliquot_ensemble_masked.maf.gz	2ead3c5ab0a1f61a4134ec769e617f78	11559	validated
7ddde30f-aee0-46c4-97fa-012f79be8631	7ddde30f-aee0-46c4-97fa-012f79be8631/58f39808-8f8e-420b-b323-a731998e7359.wxs.aliquot_ensemble_masked.maf.gz	a09c99af9aef259142970812a3679885	129780	validated
7e113d8d-a467-4034-a2d9-2444a241c6ee	7e113d8d-a467-4034-a2d9-2444a241c6ee/5f38a3fa-42de-4794-8a31-6e5d4cc9a1e8.wxs.aliquot_ensemble_masked.maf.gz	f54ea307355137180fcddbaa8b55feb0	23790	validated
7e1aaec0-6734-420d-bd60-74db50d1af57	7e1aaec0-6734-420d-bd60-74db50d1af57/40189b95-9bc2-4289-a2d6-e2d93e02dce7.wxs.aliquot_ensemble_masked.maf.gz	dd76c68e88df5bbd013863f6eba5a05a	152699	validated
7e7cb0d8-4d56-4477-8a0d-fa9fb43b9268	7e7cb0d8-4d56-4477-8a0d-fa9fb43b9268/e37e5794-5314-417b-94de-2ff29bcf1bcd.wxs.aliquot_ensemble_masked.maf.gz	96a40a7df6d7422f905b2ea1d2f8b2f7	15120	validated
7e89359c-89e3-409e-af25-95d6418494a8	7e89359c-89e3-409e-af25-95d6418494a8/4cb3ba7d-b613-400a-8ece-c9c6873a0f13.wxs.aliquot_ensemble_masked.maf.gz	cfbb90fe63949fe87ff312d6193f2a81	17266	validated
7eb8508e-442e-45f1-a6cf-8cb3a2c7e230	7eb8508e-442e-45f1-a6cf-8cb3a2c7e230/13f56a65-419a-44ef-aece-49235ae5c5ed.wxs.aliquot_ensemble_masked.maf.gz	5731ff3a9b35e444c7ad794222403eb3	396864	validated
7fbc7a17-5976-4354-829d-7ff022f9b6dd	7fbc7a17-5976-4354-829d-7ff022f9b6dd/cfbcdf30-227e-4101-8454-c38446491b57.wxs.aliquot_ensemble_masked.maf.gz	d30a1556e04f2195408f7507cad91526	41347	validated
7fe6ec15-61f9-41ec-b431-3d251368465f	7fe6ec15-61f9-41ec-b431-3d251368465f/5bd87cbf-7813-46b2-bee4-043fbd973753.wxs.aliquot_ensemble_masked.maf.gz	a37dae558fbadbcfe1df44993915fc13	131985	validated
80616add-3b8d-475b-a8a8-58512d0f6720	80616add-3b8d-475b-a8a8-58512d0f6720/18c69c39-d2d2-4f90-a822-c4fdab0c1314.wxs.aliquot_ensemble_masked.maf.gz	2d290e392f3bce89ac059c77a8af520e	23006	validated
807432fe-3cab-400b-be6f-4a3b2d71154f	807432fe-3cab-400b-be6f-4a3b2d71154f/fd9cb958-7f0f-4d33-b419-f161ffd292b9.wxs.aliquot_ensemble_masked.maf.gz	db7a2a76ba348ddbf1f72c4ea89e3422	45968	validated
80a0329e-3df5-463f-b174-69c80c22193c	80a0329e-3df5-463f-b174-69c80c22193c/49379f36-dded-4f9e-981a-66d2a2d3bd96.wxs.aliquot_ensemble_masked.maf.gz	f61a475c187169166509352db196e19d	73921	validated
80a2004b-cc73-4629-b8e9-5422e6cbf847	80a2004b-cc73-4629-b8e9-5422e6cbf847/2ad51b17-5736-4369-bb6e-ef95920dd04d.wxs.aliquot_ensemble_masked.maf.gz	48609222bd0d611af4eac473483b86d4	290763	validated
811bb514-6fad-49b7-a822-3d372297c4d9	811bb514-6fad-49b7-a822-3d372297c4d9/bf3a1672-33f8-43dc-9c68-f7f18f36fc14.wxs.aliquot_ensemble_masked.maf.gz	74534f9276967da4fa92e07f91337c31	275011	validated
811ef666-2a10-444d-82d2-31b742c78abe	811ef666-2a10-444d-82d2-31b742c78abe/7673b71c-29b4-4d07-ae96-95184e139936.wxs.aliquot_ensemble_masked.maf.gz	87dce658dc5a23d9905ac278f4c71f79	86560	validated
81f1f18c-925b-4800-b65d-c97e181ed858	81f1f18c-925b-4800-b65d-c97e181ed858/ea9f5ed7-cb32-4666-b919-0d89cd2e48e6.wxs.aliquot_ensemble_masked.maf.gz	50e3b6de35941816dec78f32212b1fae	265659	validated
82cd5314-bec7-428d-88c1-fd6284eb30ef	82cd5314-bec7-428d-88c1-fd6284eb30ef/3df04d5b-97f6-4914-bb5c-56e5880a46d3.wxs.aliquot_ensemble_masked.maf.gz	0094a69ed74ba35d80117aa39fadc5d0	61155	validated
83c411b0-d842-4f5f-8388-fd92170548f2	83c411b0-d842-4f5f-8388-fd92170548f2/665adfc2-9a74-4919-8035-3d1f3f6646b1.wxs.aliquot_ensemble_masked.maf.gz	a9c557ce44004009618be34147fca5c9	53362	validated
83c467c7-4ab8-4d36-ad2b-52d5224c02aa	83c467c7-4ab8-4d36-ad2b-52d5224c02aa/cf9958c9-5220-4238-9f47-e3bc1bc0e2e7.wxs.aliquot_ensemble_masked.maf.gz	2a8a03cb7fcb7ee4217abeb835746a54	19500	validated
83dae2a3-ff27-4338-8e80-d3e7686458dd	83dae2a3-ff27-4338-8e80-d3e7686458dd/deb316c8-10ab-49d1-955e-3c03ad2dd612.wxs.aliquot_ensemble_masked.maf.gz	0dc1dacde61cba9e0bbc6e51ce005229	3088	validated
84332a51-5eff-4e62-b15c-f27eaf0beac2	84332a51-5eff-4e62-b15c-f27eaf0beac2/2daedd6a-bc73-42f0-9073-86bceecf70d9.wxs.aliquot_ensemble_masked.maf.gz	6a0a4e4cb3384dd88c04c15bd6771374	137779	validated
84bb7961-d74d-43d4-af32-6e67d5e9eb57	84bb7961-d74d-43d4-af32-6e67d5e9eb57/323772e8-c101-489c-ac2c-3965dbced20c.wxs.aliquot_ensemble_masked.maf.gz	09f0f54fadc5a0b8ee0ec10ecfaedabe	156710	validated
84f1d0ed-83d9-474b-90c1-e0690de04374	84f1d0ed-83d9-474b-90c1-e0690de04374/64bdb440-7b32-4100-9bb9-ec665fde0f09.wxs.aliquot_ensemble_masked.maf.gz	6be2ccc0d235afc02aceae280c082973	43398	validated
84f821fa-8ea3-4da0-8651-dca7c7b8a878	84f821fa-8ea3-4da0-8651-dca7c7b8a878/0ee2026f-a35c-422e-bfcc-590131c31fd4.wxs.aliquot_ensemble_masked.maf.gz	5c647bc70a0ed15f0e11ca2faa22a958	96730	validated
85609af7-662f-45a9-8c45-789c89570b7c	85609af7-662f-45a9-8c45-789c89570b7c/77df819a-330e-4bb8-8a57-19704d1082bd.wxs.aliquot_ensemble_masked.maf.gz	1a97655cef188c1dd2c4bfb5750a4236	44753	validated
858d19ad-b315-4b1c-bbdf-bc966df49037	858d19ad-b315-4b1c-bbdf-bc966df49037/da84dfa5-f2c6-4492-afc3-af67ce8ef506.wxs.aliquot_ensemble_masked.maf.gz	849ee230e4962dcc3e4625dc813bb88f	126657	validated
85e6f12d-cacc-458a-900a-8af64f38805c	85e6f12d-cacc-458a-900a-8af64f38805c/addcfb37-51f6-404c-a2f6-f659ec240aed.wxs.aliquot_ensemble_masked.maf.gz	8ca0fe25b48e827aeb5c533dd812e08b	12602	validated
86a20a00-c79b-4dfb-bd2a-5c8ad29b42cb	86a20a00-c79b-4dfb-bd2a-5c8ad29b42cb/03cd1620-d153-457d-9d28-88c7bb1b73ea.wxs.aliquot_ensemble_masked.maf.gz	930e1bb8635d377590791294b28b8e51	18135	validated
86f5ab02-b1fd-4b07-89ea-618ba75debac	86f5ab02-b1fd-4b07-89ea-618ba75debac/9b4fc2e8-2e99-4bea-a13b-e4b1a03877ac.wxs.aliquot_ensemble_masked.maf.gz	99016f4a9fac7aead32a5ebe82dfb520	30405	validated
87119267-bc26-4e28-bcea-ba5fbe80a18d	87119267-bc26-4e28-bcea-ba5fbe80a18d/fc6fb743-f023-472b-b5a1-03547335ecbb.wxs.aliquot_ensemble_masked.maf.gz	ae899dba709bfca08b3fa251dd044eb3	214769	validated
87b8ed70-9b38-457c-9899-4a969897b07a	87b8ed70-9b38-457c-9899-4a969897b07a/cbae03f9-4239-4cf3-a5b4-263f2dcdc915.wxs.aliquot_ensemble_masked.maf.gz	a0f9744cf065b87783fe60b7cfc709bb	18996	validated
89713d65-4fbc-4ccb-9753-13f129d4fcc6	89713d65-4fbc-4ccb-9753-13f129d4fcc6/5064da3f-fc47-4f58-b940-7e8c2981d8a5.wxs.aliquot_ensemble_masked.maf.gz	9bcb71694a6bc89c25c856685bd91640	581208	validated
89741a3e-5f20-4710-bf94-ccc1602f0f71	89741a3e-5f20-4710-bf94-ccc1602f0f71/ee37f95d-34d2-407a-8d64-9ac3ec49f30d.wxs.aliquot_ensemble_masked.maf.gz	6c5086897a2e6a62f292f9016f20818e	161183	validated
8a13119b-5cd0-4fc7-9c09-6b3b755210eb	8a13119b-5cd0-4fc7-9c09-6b3b755210eb/c9cd9240-d0c5-4725-ac5b-09c1f638cfff.wxs.aliquot_ensemble_masked.maf.gz	348bf97a2e36ecf120162d291c7d4811	17629	validated
8a56f8e9-6c1f-42f4-a5c8-f31742a8da9b	8a56f8e9-6c1f-42f4-a5c8-f31742a8da9b/95c1ad45-50b6-4460-bef6-433b1bdce654.wxs.aliquot_ensemble_masked.maf.gz	488c9ff6c1fe70fa2a1ddb470638f621	51445	validated
8a5a407d-61e3-414a-b537-32b74debe80d	8a5a407d-61e3-414a-b537-32b74debe80d/5137faf9-7c77-4acb-955b-e89dfd37a8d4.wxs.aliquot_ensemble_masked.maf.gz	90e016bfb52733ea1cc30a265c264270	109010	validated
